business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,results,lat,long
CLOSED_TEMPORARILY,"6/252 A-1, Prakash Nagar, Shahganj, Agra, Uttar Pradesh 282010, India",Rehoboth Assembly Of God Church,TRUE,ChIJb7fQym53dDkRafNOaHqPcV4,"{'compound_code': '5XGJ+HM Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XGJ+HM'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,-1,27.1764491,77.9817137
CLOSED_TEMPORARILY,"Shamsabad Road, Jangjeet Nagar, Shamsabad, Agra, Uttar Pradesh 282001, India",Central Church Of Christ,TRUE,ChIJG3sBjEJxdDkRm-5w4sKdQr4,"{'compound_code': '42VR+JG Agra, Uttar Pradesh', 'global_code': '7JVW42VR+JG'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,church,-1,-1,27.1441199,78.0412849
CLOSED_TEMPORARILY,"C-15, Ram Mohan Nagar Colony, Rishipuram Colony, Sikandra, Agra, Uttar Pradesh 282007, India",Gilead Worship Center,TRUE,ChIJ3xBjRvN3dDkRCnnKqwmfVC4,"{'compound_code': '6X52+52 Sikandra, Agra, Uttar Pradesh', 'global_code': '7JVV6X52+52'}",3.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",10,-1,church,-1,-1,27.2079097,77.9500878
CLOSED_TEMPORARILY,"Unnamed Road, Gur Ki Mandi, Rawatpara, Bodhi Ka Nagala, Mantola, Agra, Uttar Pradesh 282003, India",St John's CNI Church,TRUE,ChIJrxKM_7p3dDkRwEiu7FEsoQ4,"{'compound_code': '52Q7+89 Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52Q7+89'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,-1,27.1883415,78.0134141
CLOSED_TEMPORARILY,"Sector 11, Avas Vikas Colony, Lohamandi, Agra, Uttar Pradesh 282007, India",Aashray Church,TRUE,ChIJmz6si7d3dDkRbENyZ5rNdJw,"{'compound_code': '6X27+WR Lohamandi, Agra, Uttar Pradesh', 'global_code': '7JVV6X27+WR'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,-1,27.202325,77.9645884
CLOSED_TEMPORARILY,"112, 16, 113, Wazirpura Rd, Agra, Uttar Pradesh 282002, India",Cathedral of The Immaculate Conception,TRUE,ChIJJclaPEh3dDkRPhIbjmudSgE,"{'compound_code': '52X5+4W Agra, Uttar Pradesh', 'global_code': '7JVW52X5+4W'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",39,-1,church,-1,-1,27.1977613,78.009779
CLOSED_TEMPORARILY,"Tedi Bagiya, Hathras Rd, Agra, Uttar Pradesh 282006, India",Jesus Mission Church,TRUE,ChIJN2b1cMx7dDkRyy2QjkiTwQM,"{'compound_code': '62MW+CH Agra, Uttar Pradesh', 'global_code': '7JVW62MW+CH'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,-1,27.2335935,78.0463814
CLOSED_TEMPORARILY,"Prithvi Raj Rd, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",St.Patricks church,TRUE,ChIJq-K-Pfp3dDkRfonhx8F1WoA,"{'compound_code': '5232+JC Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVW5232+JC'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,-1,27.1540948,78.0010679
CLOSED_TEMPORARILY,"Siroli Rd, near Bharat Gas Godown, Ram Vihar Colony, Dhanauli, Agra, Uttar Pradesh 282001, India",I.M.N. CHURCH,TRUE,ChIJ-Zm7NkZ3dDkR90oVJ-uu-rQ,"{'compound_code': '4XM9+FX Dhanauli, Agra, Uttar Pradesh', 'global_code': '7JVV4XM9+FX'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,-1,27.133635,77.9698779
CLOSED_TEMPORARILY,"Station Road, near Eklavya Sports Stadium, Sadar Bazar, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",St. George's Cathedral,TRUE,ChIJ_dtgdMV2dDkRIiBF2ggpSQ4,"{'compound_code': '5254+FX Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVW5254+FX'}",4.4,"['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']",43,-1,church,-1,-1,27.1587094,78.007411
OPERATIONAL,"Purani Teri Bagiya, Baghel Colony, Foundry Nagar, Agra, Uttar Pradesh 282006, India",Jesus Mission,-1,ChIJTYhWx216dDkRQJYD4bHi51g,"{'compound_code': '62MW+CF Foundry Nagar, Agra, Uttar Pradesh', 'global_code': '7JVW62MW+CF'}",4.1,"['church', 'place_of_worship', 'school', 'point_of_interest', 'establishment']",18,{'open_now': False},church,-1,-1,27.233565,78.046224
OPERATIONAL,"Mulberry House, Cathedral House, 14/193, Wazirpura Road, Church Road, Near by St. Peter College, Ghatia Azam Khan, Sanjay Place, Civil Lines, Agra, Uttar Pradesh 282002, India",Agra Catholic Diocese Samaj Seva Sansthan,-1,ChIJyaxTHUh3dDkRzKFVIcjs9Ic,"{'compound_code': '52W5+PC Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52W5+PC'}",5,"['health', 'point_of_interest', 'establishment']",5,-1,church,-1,-1,27.1967646,78.0085589
OPERATIONAL,"Lajpat Kunj, Civil Lines, Agra, Uttar Pradesh 282002, India",st paul's church college khandari road agra,-1,ChIJV6nYMkJ3dDkRUm3sd6f48u0,"{'compound_code': '6X3X+2Q Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVV6X3X+2Q'}",4.5,"['school', 'point_of_interest', 'establishment']",2,-1,church,-1,-1,27.2026193,77.9994934
OPERATIONAL,"2/37, Church Rd, Opposite Sur Sadan, Ramnagar Colony, Civil Lines, Agra, Uttar Pradesh 282004, India",Dr Kusum Gupta Nursing Home,-1,ChIJOUTfDUR3dDkRQUD3jroTMY4,"{'compound_code': '6233+75 Agra, Uttar Pradesh', 'global_code': '7JVW6233+75'}",4,"['health', 'point_of_interest', 'establishment']",14,-1,church,-1,-1,27.2031576,78.0029076
OPERATIONAL,"North Vijay Nagar Colony, Vijayanagar Colony, Civil Lines, Agra, Uttar Pradesh 282004, India",Vijay Nagar Agra Gurudwara,-1,ChIJdz-zUrNwdDkR0srNLXRD9aw,"{'compound_code': '6239+JR Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW6239+JR'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,-1,27.204109,78.0195436
CLOSED_TEMPORARILY,"Belanganj, Civil Lines, Agra, Uttar Pradesh 282004, India",Shiv Temple,TRUE,ChIJQ4m4tDR3dDkRufwL9Y_bIbA,"{'compound_code': '52V9+6Q Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52V9+6Q'}",3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,hindu_temple,-1,-1,27.1930316,78.0194819
CLOSED_TEMPORARILY,"51, 212c, shanti kunj, Arjun Nagar, Agra, Uttar Pradesh 282001, India",Shiv Mandir:-Shanti Kunj Arjun Nagar Agra,TRUE,ChIJy1TxBL13dDkRg3Nwiaut16o,"{'compound_code': '5X7J+XJ Arjun Nagar, Agra, Uttar Pradesh', 'global_code': '7JVV5X7J+XJ'}",4.6,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,hindu_temple,-1,-1,27.1649088,77.9815994
CLOSED_TEMPORARILY,"Sirki Mandi, Shahganj, Agra, Uttar Pradesh 282010, India",Jwala Maa Temple,TRUE,ChIJeQI1pZx3dDkR2xtEhV1rF3o,"{'compound_code': '5XJR+MG Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XJR+MG'}",4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,-1,27.1816484,77.9913414
CLOSED_TEMPORARILY,"Namner, Rakabganj, Agra, Uttar Pradesh 282001, India",Pipleshawar Mahadev Mandir,TRUE,ChIJVVVVRdp2dDkRS_sYN-pUJ1Y,"{'compound_code': '5284+49 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW5284+49'}",4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,hindu_temple,-1,-1,27.1653557,78.0059814
CLOSED_TEMPORARILY,"615b, VIP Rd, Govind Kunj, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Prachin Aklashwar Temple,TRUE,ChIJm--oo-N3dDkRv12oVi1F_4E,"{'compound_code': '5X7P+4M Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVV5X7P+4M'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1628019,77.9867399
CLOSED_TEMPORARILY,"डिफेंस ग्रीन कॉलोनी सैमरी का ताल देवरी रोड, Agra, Uttar Pradesh, India",त्रिधाम मन्दिर,TRUE,ChIJy3jh37N3dDkRaKmjTPpJdx0,-1,0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1766701,78.0080744
CLOSED_TEMPORARILY,"Kheria Mod Road, Near Bus Stand, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Mata Mandir,TRUE,ChIJ67kEXOd2dDkRv6NNYYGx1BQ,"{'compound_code': '5X8W+6G Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVV5X8W+6G'}",4,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,-1,27.1655655,77.9963207
CLOSED_TEMPORARILY,"Sultanpura, Sultan Pura, Agra Cantt, Idgah Colony, Agra, Uttar Pradesh 282001, India",Jai Bherav Nath,TRUE,ChIJK-3NQ7B3dDkRHHA4GubYHRA,"{'compound_code': '5X5V+VR Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVV5X5V+VR'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.159687,77.9945719
CLOSED_TEMPORARILY,"Near Agra Pord Railway Station, Kasmiri Road, Mantola, Agra, Uttar Pradesh 282003, India",Shri Ram Mandir,TRUE,ChIJF12pT1l3dDkR9oL7kYNhB4g,"{'compound_code': '52M8+RR Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52M8+RR'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1846138,78.0170918
CLOSED_TEMPORARILY,"thakur jaswant singh market, Shahganj, Agra, Uttar Pradesh 282010, India",Mahadev Mandir,TRUE,ChIJh6vNK6x3dDkR20is1cOjYIs,"{'compound_code': '5XG8+56 Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XG8+56'}",3.8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,hindu_temple,-1,-1,27.1754258,77.965601
CLOSED_TEMPORARILY,"Idgah Rd, North Idgah Colony, Purani Idgah Colony, Panchkuian, Idgah Colony, Agra, Uttar Pradesh 282001, India",Shiv Mandir (SDCT),TRUE,ChIJy2cLJiF3dDkR74kK-_jbZDg,"{'compound_code': '52G2+FJ Idgah Colony, Agra, Uttar Pradesh', 'global_code': '7JVW52G2+FJ'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1761804,78.0016168
CLOSED_TEMPORARILY,"kushwah collony, nagla bhoja kheria mod agra, Nagla, Agra, Uttar Pradesh, India",Shiv Shakti Ashram Mandir,TRUE,ChIJqzrX9PB2dDkR64FATsLhL6M,"{'compound_code': '5X5J+7V Agra, Uttar Pradesh', 'global_code': '7JVV5X5J+7V'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1581996,77.9822324
CLOSED_TEMPORARILY,"28/256, Pathwari, Belanganj, Civil Lines, Agra, Uttar Pradesh 282001, India",Khatu Shyam Mandir,TRUE,ChIJi-Kn0793dDkRgNBVcztwmEY,"{'compound_code': '52G5+CF Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW52G5+CF'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,hindu_temple,-1,-1,27.1760853,78.0086941
CLOSED_TEMPORARILY,"Nala Kazi Paba Rd, Chhipitola, Rakabganj, Agra, Uttar Pradesh 282001, India",Hanuman Ji Ka Mandir,TRUE,ChIJ4-6VPhp3dDkRp7Vm6ZsG4aE,"{'compound_code': '52G6+XP Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52G6+XP'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1773928,78.0118671
CLOSED_TEMPORARILY,"Chhipitola, Rakabganj, Agra, Uttar Pradesh 282001, India",Mata Rani Mandir,TRUE,ChIJ1b26fep3dDkRx7B_6GmJqm8,"{'compound_code': '52C6+W8 Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52C6+W8'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,-1,27.1723126,78.0108411
OPERATIONAL,"HIG Flat 19, Bypass Rd, Langre Ki Chowki Chouraha, Langre Ki Chowki, Civil Lines, Agra, Uttar Pradesh 282004, India",Hanuman Mandir Civil Lines Agra,-1,ChIJa_jkfbFwdDkR6iwNVhiL_aA,"{'compound_code': '624G+83 Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW624G+83'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",153,{'open_now': True},hindu_temple,-1,-1,27.2058692,78.0251997
OPERATIONAL,"34/277 Chowk Kajziyan South gate of Taj Mahal, Tajganj, Agra, Uttar Pradesh 282001, India",Hotel & restaurant Saniya Palace,-1,ChIJS-ZLlxhxdDkRn24VNCZ-niQ,"{'compound_code': '529V+P8 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529V+P8'}",3.5,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",352,{'open_now': True},lodging,-1,-1,27.169259,78.0433606
OPERATIONAL,"C-1, C-2, Fatehabad Rd, Taj Nagari Phase 1, R.K. Puram Phase-2, Basai Khurd, Tajganj, Agra, Uttar Pradesh 282004, India",Radisson Hotel Agra,-1,ChIJUxFmmA9xdDkR3DpaV2nlAi4,"{'compound_code': '5353+FC Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW5353+FC'}",4.3,"['lodging', 'point_of_interest', 'establishment']",8425,{'open_now': True},lodging,-1,-1,27.1586424,78.0535559
OPERATIONAL,"Near Jaggi Nursing Home, A-5, Fatehabad Rd, Vibhav Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",OYO 16147 Hotel Jyoti Continental Agra,-1,ChIJhzWt1ztxdDkRrL4i6GombFk,"{'compound_code': '525M+9P Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW525M+9P'}",2.8,"['lodging', 'point_of_interest', 'establishment']",230,{'open_now': True},lodging,-1,-1,27.158445,78.034273
OPERATIONAL,"Shankar Mandal Rd, Taj Nagari, Telipara, Agra, Uttar Pradesh 282001, India",Bedweiser Backpackers Hostel Agra,-1,ChIJSY3h-g9xdDkRgYljLLPTEuI,"{'compound_code': '5383+4P Agra, Uttar Pradesh', 'global_code': '7JVW5383+4P'}",4.1,"['lodging', 'point_of_interest', 'establishment']",434,{'open_now': True},lodging,-1,-1,27.1653425,78.0543446
OPERATIONAL,"Parking, HIG 37, Group 38, Near Taj Mahal, Shilpgram Rd, Taj Nagari Phase 1, Agra, Uttar Pradesh 282001, India",Spiritual Yoga Homestay,-1,ChIJcQGM5w9xdDkRZz-_dJ3Xaz0,"{'compound_code': '5373+RQ Agra, Uttar Pradesh', 'global_code': '7JVW5373+RQ'}",4.1,"['lodging', 'point_of_interest', 'establishment']",175,{'open_now': True},lodging,-1,-1,27.1645269,78.054482
OPERATIONAL,"Fatehabad Rd, Tourist Complex Area, Near Man Singh Palace, Vibhav Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",Hotel Amar,-1,ChIJQ-dMpztxdDkR2rI6KdQgnYQ,"{'compound_code': '526M+9C Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW526M+9C'}",3.9,"['lodging', 'point_of_interest', 'establishment']",3342,{'open_now': True},lodging,-1,-1,27.1609986,78.0335887
OPERATIONAL,"6/27/1A, Yamuna Kinara Rd, Belanganj, Mantola, Agra, Uttar Pradesh 282003, India",Hotel Alleviate,-1,ChIJmwYtAdBwdDkREtePkBKVdIY,"{'compound_code': '52QF+XW Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52QF+XW'}",4,"['lodging', 'point_of_interest', 'establishment']",1472,{'open_now': True},lodging,-1,-1,27.1899331,78.0248212
OPERATIONAL,"Namner Rd, Near SR Hospital, Katlupur, Rakabganj, Agra, Uttar Pradesh 282001, India",Hotel Aditya Palace,-1,ChIJSXR6jtl2dDkRmdoFIiBCP-c,"{'compound_code': '5294+CM Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW5294+CM'}",3,"['lodging', 'point_of_interest', 'establishment']",321,{'open_now': True},lodging,-1,-1,27.1685915,78.0066632
OPERATIONAL,"Near Vohra Dairy Tajmahal South Gate, Tajganj, Uttar Pradesh 282001, India",Hotel Shahjahan,-1,ChIJf____xNxdDkRSUnxKg-8jO8,"{'compound_code': '529R+HM Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529R+HM'}",3.5,"['lodging', 'point_of_interest', 'establishment']",211,-1,lodging,-1,-1,27.1689429,78.0416471
OPERATIONAL,"181, 1, Fatehabad Rd, near Man Singh Palace, Tourist Complex Area, Near Man Singh Palace, Vibhav Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",Hotel Amar Yatri Niwas,-1,ChIJUffaiihxdDkRVVQZruRhFEU,"{'compound_code': '526P+F2 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW526P+F2'}",3.8,"['lodging', 'point_of_interest', 'establishment']",500,-1,lodging,-1,-1,27.1612096,78.0350102
OPERATIONAL,"Itc Mughal, Fatehabad Rd, Tajganj, Agra, Uttar Pradesh 282001, India","ITC Mughal, A Luxury Collection Hotel, Agra",-1,ChIJiS-v2t_8DDkRfNgu7g5TpUQ,"{'compound_code': '526V+8M Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW526V+8M'}",4.5,"['lodging', 'point_of_interest', 'establishment']",4993,{'open_now': True},lodging,-1,-1,27.1608021,78.0441261
OPERATIONAL,"A-85 Fatehabad Road Near Samajwadi Party Office Tajganj, Taj Nagri Phase 2, II, Agra, Uttar Pradesh 282001, India",Hotel Viren Residency Agra,-1,ChIJy8a39RFxdDkRqMXR0HtApdo,"{'compound_code': '5343+C2 Agra, Uttar Pradesh', 'global_code': '7JVW5343+C2'}",2.8,"['lodging', 'point_of_interest', 'establishment']",103,-1,lodging,-1,-1,27.1561186,78.0525656
OPERATIONAL,"85, A/1, Agra Cantt Rd, Sultanpura, Sultan Pura, Agra Cantt, Crossing, Agra, Uttar Pradesh 282001, India",Hotel Sarwan Agra,-1,ChIJo7oxj7h3dDkRKIgIZeGuIFA,"{'compound_code': '5X5W+3V Agra, Uttar Pradesh', 'global_code': '7JVV5X5W+3V'}",5,"['lodging', 'point_of_interest', 'establishment']",17,{'open_now': True},lodging,-1,-1,27.1577314,77.9972472
OPERATIONAL,"3/142 Chowk Kagziyan, Tajganj, Agra, Uttar Pradesh 282001, India",Joey's Hostel Agra,-1,ChIJfzIkyIBxdDkRr0HW-k5b_VQ,"{'compound_code': '529V+J7 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529V+J7'}",4.4,"['lodging', 'point_of_interest', 'establishment']",148,{'open_now': True},lodging,-1,-1,27.1691229,78.0431535
OPERATIONAL,"Taj Nagari Phase -1 Near Prateek Enclave, Shilpgram Rd, Agra, Uttar Pradesh 282001, India",The Retreat,-1,ChIJH8pxLw5xdDkR0MAdRGsNDoI,"{'compound_code': '5363+WJ Agra, Uttar Pradesh', 'global_code': '7JVW5363+WJ'}",4,"['lodging', 'point_of_interest', 'establishment']",968,{'open_now': True},lodging,-1,-1,27.1623592,78.0540164
OPERATIONAL,"Mahatma Gandhi Road, Opp, DM Compound, Chhipitola, Rakabganj, Agra, Uttar Pradesh 282001, India",Imperial Hotel,-1,ChIJ42DQGyh3dDkRBo5maWBgqiM,"{'compound_code': '52F5+PJ Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52F5+PJ'}",4,"['lodging', 'point_of_interest', 'establishment']",1017,{'open_now': True},lodging,-1,-1,27.1742936,78.0090713
OPERATIONAL,"63, Shaheed Nagar Rd, Near Hotel Chanakya, Shaheed Nagar, Tajganj, Agra, Uttar Pradesh 282001, India",MAX GUEST HOUSE,-1,ChIJP9qaIjlxdDkRXgEfMKkojnk,"{'compound_code': '524P+45 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW524P+45'}",4.4,"['lodging', 'point_of_interest', 'establishment']",150,{'open_now': True},lodging,-1,-1,27.1552594,78.0353985
OPERATIONAL,"18/147, A-13 Purani Mandi Road Near Shahjahan Park Tajganj, Khairati Tola, Agra, Uttar Pradesh 282001, India",Taj Shiro Homestay,-1,ChIJi1RKtyhxdDkR5zTMQZSzjWo,"{'compound_code': '52CH+3W Khairati Tola, Agra, Uttar Pradesh', 'global_code': '7JVW52CH+3W'}",4.2,"['lodging', 'point_of_interest', 'establishment']",99,-1,lodging,-1,-1,27.1702315,78.0298718
OPERATIONAL,"The Grand Imperial , 32 / 107-A opposite DM Bungalow, Mahatma Gandhi Rd, Chhipitola, Rakabganj, Agra, Uttar Pradesh 282001, India",Grand Imperial Hotel,-1,ChIJ_T1moDB3dDkR5vVKbZOAWqM,"{'compound_code': '52F5+8H Rakabganj, Agra, Uttar Pradesh', 'global_code': '7JVW52F5+8H'}",4.3,"['lodging', 'point_of_interest', 'establishment']",267,{'open_now': True},lodging,-1,-1,27.1732765,78.0089025
CLOSED_TEMPORARILY,"Paktola, Tajganj, Agra, Uttar Pradesh 282001, India",Noorani Masjid,TRUE,ChIJ2X26jhBxdDkRJtsZzEj2e4g,"{'compound_code': '5372+R6 Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW5372+R6'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",13,-1,mosque,-1,-1,27.164543,78.0505255
OPERATIONAL,"Azam Para, Shahganj, Agra, Uttar Pradesh 282010, India",Akabari Masjid,-1,ChIJ8f_3gqx3dDkRAQY_echhr5g,"{'compound_code': '5XC9+X6 Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XC9+X6'}",4.1,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",25,-1,mosque,-1,-1,27.1723936,77.9680208
CLOSED_TEMPORARILY,"Agra -Tehsil Road, Sadar Bazar, Agra Cantt, Agra, Uttar Pradesh 282010, India",Police Line Masjid,TRUE,ChIJAYbT8M92dDkRBj--zFzmL7w,"{'compound_code': '5265+C9 Agra, Uttar Pradesh', 'global_code': '7JVW5265+C9'}",3.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,mosque,-1,-1,27.1610713,78.0084928
CLOSED_TEMPORARILY,"Mahatma Gandhi Rd, Opposite Agra College, Near Raja Mandi Chauraha, Gokul Pura, Mantola, Agra, Uttar Pradesh 282002, India",Masjid,TRUE,ChIJh7Trvzx3dDkROAUDS7Xy6I8,"{'compound_code': '52P2+8C Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52P2+8C'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,mosque,-1,-1,27.1858511,78.0010635
OPERATIONAL,"Wazirpura, Civil Lines, Agra, Uttar Pradesh 282003, India",MADINAH MASJID WAZIR PURA AGRA,-1,ChIJ34K0_J93dDkR5AU1BQZorhM,"{'compound_code': '6235+68 Civil Lines, Agra, Uttar Pradesh', 'global_code': '7JVW6235+68'}",5,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",2,{'open_now': True},mosque,-1,-1,27.2030194,78.0083005
CLOSED_TEMPORARILY,"Purani Mandi, Tajganj, Agra, Uttar Pradesh 282001, India",Mosque,TRUE,ChIJocAhjCNxdDkRZbbqt-1pVZU,"{'compound_code': '529P+9R Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529P+9R'}",3.7,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,mosque,-1,-1,27.1684166,78.0371128
CLOSED_TEMPORARILY,"Ashok Vihar, Kedar Nagar, Shahganj, Agra, Uttar Pradesh 282010, India",kolihai masjid,TRUE,ChIJtZ6lZPt3dDkREMDrJwkQmOM,"{'compound_code': '5XGF+GW Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XGF+GW'}",0,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,mosque,-1,-1,27.176278,77.9747938
CLOSED_TEMPORARILY,"Azam Para, Shahganj, Agra, Uttar Pradesh 282010, India",Nurani Masjid,TRUE,ChIJVXeXBKx3dDkRap58f3sRfXA,"{'compound_code': '5XG9+42 Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XG9+42'}",3.9,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",10,-1,mosque,-1,-1,27.1753695,77.9675418
CLOSED_TEMPORARILY,"MMIG E-81, Agra Shamshabad Raja Kherah Marg, Rajpur Chungi, Indrapuram, Kaveri Vihar Phase II, Shamsabad, Agra, Uttar Pradesh 282001, India",Bilal Masjid,TRUE,ChIJpRI6O2hxdDkR-64IKjdBDbo,"{'compound_code': '42VV+F7 Shamsabad, Agra, Uttar Pradesh', 'global_code': '7JVW42VV+F7'}",2.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,mosque,-1,-1,27.1436935,78.0431292
CLOSED_TEMPORARILY,"Sangeeta Rd, Bhogipura Crossing, Kothi Meena Bazaar, Shahganj, Agra, Uttar Pradesh 282010, India",Gulshne Raza Masjid,TRUE,ChIJr3KXsBx3dDkRTODjA-Q5Gis,"{'compound_code': '5XGP+H9 Shahganj, Agra, Uttar Pradesh', 'global_code': '7JVV5XGP+H9'}",0,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,mosque,-1,-1,27.1764216,77.9859355
CLOSED_TEMPORARILY,"Hospital Rd, Fuvara, Rawatpara, Bodhi Ka Nagala, Mantola, Agra, Uttar Pradesh 282003, India",Choti Masjid,TRUE,ChIJf60IizF3dDkRrDC2yBAlyRQ,"{'compound_code': '52P7+VC Mantola, Agra, Uttar Pradesh', 'global_code': '7JVW52P7+VC'}",4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,mosque,-1,-1,27.1871676,78.0136049
CLOSED_TEMPORARILY,"Purani Mandi, Tajganj, Agra, Uttar Pradesh 282001, India",Masjid Barah Khamba,TRUE,ChIJ30rFuCNxdDkRrPYVX0cbNPw,"{'compound_code': '529Q+7H Tajganj, Agra, Uttar Pradesh', 'global_code': '7JVW529Q+7H'}",4.3,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",15,-1,mosque,-1,-1,27.1681965,78.0389256
