business_status,formatted_address,name,permanently_closed,place_id,plus_code,rating,types,user_ratings_total,opening_hours,tag,price_level,lat,long
CLOSED_TEMPORARILY,"Chalisgaon, state Highway, Kannad, Maharashtra 431103, India",Gautala Autramghat Sanctuary,TRUE,ChIJbW5eZ1ze2zsRnOQ_44XeKbI,"{'compound_code': '84GP+4V Kannad, Maharashtra', 'global_code': '7JGQ84GP+4V'}",4.2,"['zoo', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",7445,-1,tourist_attraction,-1,20.3252894,75.1372341
CLOSED_TEMPORARILY,"Canary Forest Camping Saltar Village, Lonavla, Maharashtra 412108, India",Canary Forest Camping & Trekking near Pawna Lake | Lonavala,TRUE,ChIJnYahWwYb6DsRrjrDZXG3qJ4,"{'compound_code': 'H8MW+F5 Saltar, Maharashtra', 'global_code': '7JCMH8MW+F5'}",4.4,"['campground', 'travel_agency', 'lodging', 'park', 'point_of_interest', 'establishment']",31,-1,campground,-1,18.5836807,73.3454342
CLOSED_TEMPORARILY,"Post. Sambhe, Kolad - Roha road, Roha, Kolad, Maharashtra 402304, India","Camp River Rush by Getsetcamp, Kolad",TRUE,ChIJW4Kb66g96DsR9oWNoYGQH6c,"{'compound_code': 'C662+R8 Kolad, Maharashtra', 'global_code': '7JCMC662+R8'}",4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",44,-1,campground,-1,18.4120471,73.200767
CLOSED_TEMPORARILY,"sameer gosavi navhind jagaruti society wadala shivri cross road, near ambedkar collage & auxilium school, Mumbai, Maharashtra 400031, India",Camping near mumbai,TRUE,ChIJxR_CSCDP5zsRWkiG3toJ9Xw,"{'compound_code': '2V83+6H Mumbai, Maharashtra', 'global_code': '7JFJ2V83+6H'}",4.4,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",27,-1,campground,-1,19.015561,72.853879
CLOSED_TEMPORARILY,"Shetty Farms Dahanu charoti, road, Nikne village, Dahanu, Maharashtra 401602, India",Camp Sutra,TRUE,ChIJ7f9Lk1sj5zsR1rgpfmtjncs,"{'compound_code': 'WV7W+VJ Nikane, Maharashtra', 'global_code': '7JFJWV7W+VJ'}",4.3,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",12,-1,campground,-1,19.9146377,72.8965643
CLOSED_TEMPORARILY,"Aurangabad Fazalgarh, Uttar Pradesh 245304, India",Fazalli khan tomb,TRUE,ChIJlayAkCKLDDkRn5PXQXNqE5o,"{'compound_code': 'RJ3X+Q7 Aurangabad Fazalgarh, Uttar Pradesh', 'global_code': '7JWVRJ3X+Q7'}",0,"['campground', 'lodging', 'park', 'point_of_interest', 'establishment']",0,-1,campground,-1,28.8044919,77.6482283
OPERATIONAL,"Cantonment Chhawani University, Bibi ka Maqbara Rd, Aurangabad, Maharashtra 431002, India",St. Francis de Sales Cathedral,-1,ChIJr_5lmjmY2zsRCc1yTilFD74,"{'compound_code': 'V8P5+79 Aurangabad, Maharashtra', 'global_code': '7JFQV8P5+79'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",49,-1,church,-1,19.885689,75.3084864
CLOSED_TEMPORARILY,"Aurangabad, Maharashtra 431002, India",Free Methodist Church,TRUE,ChIJE6HZlQ2X2zsRUxUBDikbFak,"{'compound_code': 'W832+J7 Aurangabad, Maharashtra', 'global_code': '7JFQW832+J7'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,church,-1,19.9040838,75.3007409
CLOSED_TEMPORARILY,"Bhimnagar, Vasundhara Colony, Padegaon, Aurangabad, Maharashtra 431002, India",Bethsada Prarthna Hall Nandawan Colony,TRUE,ChIJr3ZBOu2Z2zsRO2xd2Njb91A,"{'compound_code': 'V7RX+4P Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV7RX+4P'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.890304,75.2992962
CLOSED_TEMPORARILY,"amen chowk, Bhavshingpura, Padegaon, Aurangabad, Maharashtra 431002, India",Immanuel Church Ministries,TRUE,ChIJ0SuRhlyZ2zsR4K1NYNhSANU,"{'compound_code': 'V7XW+6X Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV7XW+6X'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.8980723,75.2974149
CLOSED_TEMPORARILY,"28, Chawani, Shantipura, Padegaon, Aurangabad, Maharashtra 431002, India",Christ Church (CNI) ground,TRUE,ChIJlZOl2VOZ2zsRDplHfckULLg,"{'compound_code': 'V8M4+HJ Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV8M4+HJ'}",4.5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.883901,75.3065351
CLOSED_TEMPORARILY,"MIDC, Waluj, Aurangabad, Maharashtra 431133, India",church gmp,TRUE,ChIJvaK_yKub2zsRlO66euNqC_w,"{'compound_code': 'V64M+2C Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQV64M+2C'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.8550271,75.2335254
CLOSED_TEMPORARILY,"Gawalipura, ward no 1, Cantonment Rd, Aurangabad, Maharashtra 431002, India",Christ Chruch Gawalipura Cantonment Ward No 1,TRUE,ChIJ23nyyjmY2zsR2hRo-j9khCo,"{'compound_code': 'V8M5+G2 Aurangabad, Maharashtra', 'global_code': '7JFQV8M5+G2'}",2.6,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,church,-1,19.8837975,75.3075852
OPERATIONAL,"Gaulipura ward no 1 Chhawani, Aurangabad Cantonment, Aurangabad Cantt, Aurangabad, Maharashtra 431002, India",Catholic Diocese Of Aurangabad,-1,ChIJAwAAAECQ2zsR-6e-YEy8giM,"{'compound_code': 'V8P5+85 Aurangabad, Maharashtra', 'global_code': '7JFQV8P5+85'}",4.1,"['point_of_interest', 'establishment']",15,-1,church,-1,19.885804,75.3079959
CLOSED_TEMPORARILY,"D'souza Residency,Mitmita, Aurangabad, Maharashtra, India",IMS Prayer Hall,TRUE,ChIJx50NGt2Z2zsRZokSMmI-Ujs,"{'compound_code': 'V7RF+H9 Aurangabad, Maharashtra', 'global_code': '7JFQV7RF+H9'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,church,-1,19.8914039,75.2734682
CLOSED_TEMPORARILY,"RM94/4, Bajaj Nagar, MIDC, Waluj, Aurangabad, Maharashtra 431133, India",AG Prarthana Bhavan,TRUE,ChIJ-wrLA3ib2zsR0A_1GKeuyKc,"{'compound_code': 'R6RM+MP Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQR6RM+MP'}",5,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",3,-1,church,-1,19.8416253,75.2342563
CLOSED_TEMPORARILY,"Opposite Akashwani, Kailash Nagar, Mondha, Aurangabad, Maharashtra 431001, India",The lord's chosen church Akwanga,TRUE,ChIJf0mdBS2j2zsRNdOwiLPFyQI,"{'compound_code': 'V8GV+PV Aurangabad, Maharashtra', 'global_code': '7JFQV8GV+PV'}",0,"['place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.8767798,75.3446688
CLOSED_TEMPORARILY,"besides Christ Church, near police station, near chavni, Chawani, Shantipura, Padegaon, Aurangabad, Maharashtra 431002, India",St Philips Church CNI,TRUE,ChIJQX5XN1GZ2zsRGjv6kKmLsnI,"{'compound_code': 'V8M4+M6 Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV8M4+M6'}",0,"['place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.8842155,75.305537
CLOSED_TEMPORARILY,"Aurangabad, Maharashtra 431002, India",Navajeevan Dhara church,TRUE,ChIJr4kvpaGX2zsR-4g7TDfzoxY,"{'compound_code': 'W76P+QJ Aurangabad, Maharashtra', 'global_code': '7JFQW76P+QJ'}",4.7,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",16,-1,church,-1,19.9119768,75.2865916
CLOSED_TEMPORARILY,"wadgao ko Gangotri park, Sarjapur, India",Jivaji Mahale Chowk,TRUE,ChIJowGrEvab2zsRETanrf-q2IE,"{'compound_code': 'V62P+W8 Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQV62P+W8'}",2,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,church,-1,19.8522528,75.2358227
CLOSED_TEMPORARILY,"MIDC, Ranjangaon Shenpunji, Waluj, Aurangabad, Maharashtra 431133, India",Deccan christian centre,TRUE,ChIJAdqTenSb2zsRWbYVVYjrJVI,"{'compound_code': 'V63G+F2 Waluj, Aurangabad, Maharashtra', 'global_code': '7JFQV63G+F2'}",2,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,church,-1,19.8536736,75.2250505
CLOSED_TEMPORARILY,"1ST Floor, Plot NO.316,N-3, Cidco,, OPP Hotel Lemon Tree, Jalna Road, Aurangabad, Maharashtra 431003, India",Jesus Calls Prayer Center - AURANGABAD,TRUE,ChIJJwiHYpqi2zsRNNekkoKuysU,"{'compound_code': 'V9G2+8Q Aurangabad, Maharashtra', 'global_code': '7JFQV9G2+8Q'}",3.9,"['place_of_worship', 'point_of_interest', 'establishment']",7,-1,church,-1,19.8757903,75.351975
CLOSED_TEMPORARILY,"15/2, Power house Road, Bhavshingpura, Padegaon, Aurangabad, Maharashtra 431001, India",NAVAJEEVAN DHARA Harvest Bible Center,TRUE,ChIJeSv-jSuY2zsRI95ZDTiVNMs,"{'compound_code': 'V7VX+G8 Padegaon, Aurangabad, Maharashtra', 'global_code': '7JFQV7VX+G8'}",5,"['point_of_interest', 'establishment']",7,-1,church,-1,19.893869,75.298291
CLOSED_TEMPORARILY,"Nizamuddin Rd, Shahgunj, Aurangabad, Maharashtra 431003, India",K. BROTHERS,TRUE,ChIJWT_lWwqY2zsRc_7_cpbvEdU,"{'compound_code': 'V8PQ+MP Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8PQ+MP'}",0,"['church', 'place_of_worship', 'point_of_interest', 'store', 'establishment']",0,-1,church,-1,19.8867239,75.3393459
CLOSED_TEMPORARILY,"Ekta Nagar - Jatwada Rd, Harsul, Sonkheda, Maharashtra 431003, India",Emmanuel Church,TRUE,ChIJ4Xu2lHa92zsRbt2u_FRJU6s,"{'compound_code': 'W89W+4C Sonkheda, Maharashtra', 'global_code': '7JFQW89W+4C'}",0,"['church', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,church,-1,19.9178438,75.3460595
CLOSED_TEMPORARILY,"Sanjay Nagar, N 2, Mukundwadi, Aurangabad, Maharashtra 431005, India",Shiv Ganesh Mandir,TRUE,ChIJC6rOO_qi2zsRy6F8gIXTpPY,"{'compound_code': 'V9CH+37 Mukundwadi, Aurangabad, Maharashtra', 'global_code': '7JFQV9CH+37'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",7,-1,hindu_temple,-1,19.87025,75.378176
CLOSED_TEMPORARILY,"Near Jinsi Police Station, Sanjay Nagar, Baijipura, Aurangabad, Maharashtra 431001, India",Shree Vittal Rukhmai Mandir,TRUE,ChIJrw2AMKCi2zsRI24bM5pJcEM,"{'compound_code': 'V8MV+V9 Aurangabad, Maharashtra', 'global_code': '7JFQV8MV+V9'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.884666,75.343409
CLOSED_TEMPORARILY,"Ward Number 2, Gavalipura, Aurangabad Cantonment, Aurangabad, Maharashtra 431002, India",Dakshinmukhi Hanuman Mandir Gavalipura Ward No 2,TRUE,ChIJCcM4iziY2zsRfQJS8pAhhj0,"{'compound_code': 'V8J5+WQ Aurangabad, Maharashtra', 'global_code': '7JFQV8J5+WQ'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",2,-1,hindu_temple,-1,19.8822994,75.3093926
CLOSED_TEMPORARILY,"12 Hiranya Nagar, Garkheda Area, Ulkanagari, Aurangabad, Maharashtra 431009, India",Swaminarayan Hari Mandir Aurangabad,TRUE,ChIJY-S9lICi2zsRacqWgrkXCqs,"{'compound_code': 'V86W+R4 Ulkanagari, Aurangabad, Maharashtra', 'global_code': '7JFQV86W+R4'}",4.8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",37,-1,hindu_temple,-1,19.8620374,75.3452927
CLOSED_TEMPORARILY,"Arunodaya Colony, Sahyadri Nagar, N 5, Cidco, Aurangabad, Maharashtra 431003, India",Shree Omkareshwar Paavan Mandir,TRUE,ChIJAw_S_pSi2zsRCCjmbQlaQ4s,"{'compound_code': 'V9J6+RP Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9J6+RP'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,hindu_temple,-1,19.8820479,75.361848
CLOSED_TEMPORARILY,"Aurangabad, Rokda Hanuman Colony, Mondha, Aurangabad, Maharashtra 431001, India",Rokda Hanuman Mandir,TRUE,ChIJfYDomXaY2zsRtSsWzaxO1a4,"{'compound_code': 'V8GP+MV Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8GP+MV'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",17,-1,hindu_temple,-1,19.87674,75.33713
CLOSED_TEMPORARILY,"5-25-28, Khokadpura, Banjara Colony, Aurangabad, Maharashtra 431001, India","हनुमान मंदिर, खोकडपुरा",TRUE,ChIJUyCKe6uZ2zsRueNFrLsUaV4,"{'compound_code': 'V8HJ+GG Banjara Colony, Aurangabad, Maharashtra', 'global_code': '7JFQV8HJ+GG'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,19.8788408,75.3313556
CLOSED_TEMPORARILY,"Bari Colony, Jaswantpura, Aurangabad, Maharashtra 431003, India",Ram Mandir Telephone Exchange,TRUE,ChIJtVaFrKOi2zsRL0m0FrU2N6s,"{'compound_code': 'V8PX+WR Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8PX+WR'}",4.3,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",18,-1,hindu_temple,-1,19.887313,75.3495544
CLOSED_TEMPORARILY,"Chouraha Road, Moti Karanja, Mahavir Chowk, Shahgunj, Aurangabad, Maharashtra 431001, India",Shree Siddheveer Hanuman,TRUE,ChIJSVPFuwyY2zsRGDVYNL1ysXE,"{'compound_code': 'V8MM+HP Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8MM+HP'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.8839516,75.3343427
CLOSED_TEMPORARILY,"Chaitanya Nagar, Garkheda, Aurangabad, Maharashtra 431009, India",Bhagwan Maharaj mandir,TRUE,ChIJHWp4HIai2zsROk7yWoI_5uw,"{'compound_code': 'V983+F2 Garkheda, Aurangabad, Maharashtra', 'global_code': '7JFQV983+F2'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,hindu_temple,-1,19.8661398,75.3525189
CLOSED_TEMPORARILY,"Swami samarth Housing society, Satara Parisar, Aurangabad, Maharashtra 431005, India",Tridevta temple,TRUE,ChIJw2evHE2j2zsRkGoEmJ8fqbc,"{'compound_code': 'R8WV+VQ Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQR8WV+VQ'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,19.8472407,75.3443838
CLOSED_TEMPORARILY,"11, Aurangabad, Jijamata Nagar, Sanmitra Colony, Nirala Bazar, Aurangabad, Maharashtra 431001, India",Kanphate Hanuman Mandir,TRUE,ChIJuZHOdG2Y2zsRGFZvt-bgX-g,"{'compound_code': 'V8HH+X7 Nirala Bazar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HH+X7'}",4.2,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",11,-1,hindu_temple,-1,19.8798753,75.3281558
CLOSED_TEMPORARILY,"Jalna Road, Raghuveer Nagar, Venkatesh Nagar, Nyay Nagar, Aurangabad, Maharashtra 431003, India",Kalyan Maruti Temple,TRUE,ChIJTV0A3pui2zsRZO4I_WvKr_o,"{'compound_code': 'V8HX+6C Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HX+6C'}",4.8,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",5,-1,hindu_temple,-1,19.8780151,75.3485141
CLOSED_TEMPORARILY,"Nawabpura, Mondha, Aurangabad, Maharashtra 431001, India",Jagdamba Mata Madir,TRUE,ChIJxXRLLwuY2zsR4sUoHIjZhbk,"{'compound_code': 'V8MQ+H5 Mondha, Aurangabad, Maharashtra', 'global_code': '7JFQV8MQ+H5'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,19.88395,75.3379279
CLOSED_TEMPORARILY,"Ward Number 1, Aurangabad Cantonment, Gawalipura Cantonment, Aurangabad, Maharashtra 431002, India",Durga Mata Mandir,TRUE,ChIJU0kB5TiY2zsRGdVpLfmi_do,"{'compound_code': 'V8M6+82 Aurangabad, Maharashtra', 'global_code': '7JFQV8M6+82'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,19.8833006,75.310041
CLOSED_TEMPORARILY,"Sanjay Nagar, Sambhaji Nagar, Aurangabad, Maharashtra 431003, India",Shri Smashan Hanuman Mandir,TRUE,ChIJRa5gV56i2zsRk-3HPxXbi5M,"{'compound_code': 'V8JV+3G Sambhaji Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8JV+3G'}",0,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",0,-1,hindu_temple,-1,19.880183,75.343862
CLOSED_TEMPORARILY,"back side hyundai showroom, District Ct Rd, nearby place, Aurangabad, Maharashtra 431005, India",Keshari Nath Shiv Mandir,TRUE,ChIJT_VD_HWj2zsRTWdWyr67NGc,"{'compound_code': 'V8GV+F8 Aurangabad, Maharashtra', 'global_code': '7JFQV8GV+F8'}",5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",1,-1,hindu_temple,-1,19.8761653,75.3433139
CLOSED_TEMPORARILY,"Unnamed Road, Aurangabad, Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India",Jabre Hanunan Temple.,TRUE,ChIJ234tvBKY2zsRFEC9HAHuOBk,"{'compound_code': 'V8MH+GC Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8MH+GC'}",4.5,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",4,-1,hindu_temple,-1,19.8837692,75.3285081
CLOSED_TEMPORARILY,"Satara Parisar, Aurangabad, Maharashtra 431010, India",Ramakrishna mission Aurangabad,TRUE,ChIJhUg8oP-Z2zsRtFXDeoO9O7Y,"{'compound_code': 'V827+R9 Satara Parisar, Aurangabad, Maharashtra', 'global_code': '7JFQV827+R9'}",4.7,"['hindu_temple', 'place_of_worship', 'point_of_interest', 'establishment']",27,-1,hindu_temple,-1,19.8520455,75.3134522
OPERATIONAL,"Gulmandi, Shahgunj, Aurangabad, Maharashtra 431001, India",OYO 30952 Hotel Om Sai Leela,-1,ChIJYTXtC5CZ2zsRVNB1yYG3Mwo,"{'compound_code': 'V8PG+3W Shahgunj, Aurangabad, Maharashtra', 'global_code': '7JFQV8PG+3W'}",3.9,"['lodging', 'point_of_interest', 'establishment']",101,-1,lodging,-1,19.8851536,75.3272703
OPERATIONAL,"Nehru Place Opposite Central Bus Stand, Aurangabad, Maharashtra 431005, India",Hotel Modi Samrat,-1,ChIJVVVVlWSY2zsRtG0IzANePdU,"{'compound_code': 'V8J9+F7 Aurangabad, Maharashtra', 'global_code': '7JFQV8J9+F7'}",3.1,"['lodging', 'point_of_interest', 'establishment']",65,-1,lodging,-1,19.8812088,75.318182
OPERATIONAL,"Maqbara Road, Opposite Milind Science College, Beside Little Flower School, Chawani, Aurangabad, Maharashtra 431002, India",Hotel Maurya,-1,ChIJN9zNvTmY2zsR3rKkq84TCy4,"{'compound_code': 'V8P5+9G Aurangabad, Maharashtra', 'global_code': '7JFQV8P5+9G'}",3.5,"['lodging', 'point_of_interest', 'establishment']",97,{'open_now': False},lodging,-1,19.8859174,75.3088097
OPERATIONAL,"Girnar Complex, Adalat Road, near LIC Office, Aurangabad, Maharashtra 431005, India",Hotel Girnar,-1,ChIJSUPtyGiY2zsRyXlzkpGJtc8,"{'compound_code': 'V8F9+56 Aurangabad, Maharashtra', 'global_code': '7JFQV8F9+56'}",3.7,"['lodging', 'point_of_interest', 'establishment']",282,-1,lodging,-1,19.8729279,75.3180537
OPERATIONAL,"Town Centre, N 1, Cidco, Aurangabad, Maharashtra 431006, India",Radhika Guest House (Radhika Ex),-1,ChIJG0rtleyi2zsRtj_8SWhEsqA,"{'compound_code': 'V9H8+FC Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9H8+FC'}",4,"['lodging', 'point_of_interest', 'establishment']",86,{'open_now': True},lodging,-1,19.878658,75.3660453
OPERATIONAL,"Padaraynapura, Nr. TANGEEN GATE, Maharashtra 431001, India",Subhedari Guest House,-1,ChIJY7xpoxWY2zsRE_78FG6kS14,"{'compound_code': 'V8WP+6H Himayat Bagh, Aurangabad, Maharashtra', 'global_code': '7JFQV8WP+6H'}",4,"['lodging', 'point_of_interest', 'establishment']",178,-1,lodging,-1,19.8956166,75.336416
OPERATIONAL,"Plot No. 1 & 20, Jalna Road, Surana Nagar,, near 7 Hill Flyover, Aurangabad, Maharashtra 431003, India",Hotel Silver inn,-1,ChIJWZoVrZui2zsR8frMBrZBBFI,"{'compound_code': 'V8GX+FW Aurangabad, Maharashtra', 'global_code': '7JFQV8GX+FW'}",3.8,"['lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",865,{'open_now': True},lodging,-1,19.8761302,75.3497982
OPERATIONAL,"2ND FLOOR INDRALI RESTAURANT BUILDING, Aurangpura, Aurangabad, Maharashtra 431001, India",Hotel Galaxy Imperial Aurangabad,-1,ChIJ9d4Af3SZ2zsRO865WKnWPps,"{'compound_code': 'V8MH+W4 Aurangpura, Aurangabad, Maharashtra', 'global_code': '7JFQV8MH+W4'}",2.1,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",115,{'open_now': True},lodging,-1,19.8848526,75.3277601
OPERATIONAL,"11, Aurangabad - Phulambri - Sillod Rd, Hudco, Yadav Nagar, N 11, Cidco, Aurangabad, Maharashtra 431003, India",Hotel Click,-1,ChIJC4WpSYu92zsRwsNnWnzV418,"{'compound_code': 'W86X+Q9 Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQW86X+Q9'}",4.9,"['lodging', 'point_of_interest', 'establishment']",20,-1,lodging,-1,19.9118835,75.3484718
OPERATIONAL,"Near Khadkeshwar Mandir, Khadkeshwar, Aurangabad, Maharashtra 431001, India",LAXMINARAYAN Lodging & Boarding,-1,ChIJUba1DRWY2zsR54sTAo8rlOc,"{'compound_code': 'V8M9+JR Khadkeshwar, Aurangabad, Maharashtra', 'global_code': '7JFQV8M9+JR'}",3.8,"['lodging', 'point_of_interest', 'establishment']",60,-1,lodging,-1,19.8841079,75.3196169
OPERATIONAL,"11, Station Rd, near Baba Petrol Pump, Bhagyanagar, Aurangabad, Maharashtra 431001, India",Hotel Rajwada,-1,ChIJUVxfZD-Y2zsRqnO4oWUNemk,"{'compound_code': 'V8F8+WH Bhagyanagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8F8+WH'}",3.7,"['lodging', 'point_of_interest', 'establishment']",464,{'open_now': True},lodging,-1,19.8748349,75.3163828
OPERATIONAL,"Plot No, 230, Varad Ganesh Mandir Rd, Samarth Nagar, Aurangabad, Maharashtra 431001, India",Hotel Shagun,-1,ChIJu-lKUmqY2zsR8YVXQ56PGBk,"{'compound_code': 'V8HC+C3 Samarth Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV8HC+C3'}",3.4,"['restaurant', 'lodging', 'food', 'point_of_interest', 'establishment']",298,-1,lodging,-1,19.8785153,75.3202473
OPERATIONAL,"Bus Stand, C-2, N-1 Cidco, Next to Fame Inox Cinema Near Cidco, Aurangabad, Maharashtra 431003, India",Hotel Sparkling Pearl,-1,ChIJIa0R6-yi2zsRMOl0gjQmxEk,"{'compound_code': 'V9H8+8F Aurangabad, Maharashtra', 'global_code': '7JFQV9H8+8F'}",3.6,"['lodging', 'point_of_interest', 'establishment']",234,-1,lodging,-1,19.8782692,75.366223
OPERATIONAL,"Railway station, Rajnagar, MIDC, Aurangabad, Maharashtra 431005, India",MTDC Aurangabad Resort,-1,ChIJLQWekl6Y2zsRqJzWw2TZG7U,"{'compound_code': 'V877+2M Aurangabad, Maharashtra', 'global_code': '7JFQV877+2M'}",3.7,"['lodging', 'point_of_interest', 'establishment']",720,-1,lodging,-1,19.8625432,75.3142485
OPERATIONAL,"1, Beed Bypass Rd, opposite Surya Lawns, PWD Colony, Mirajgave Nagari, Aurangabad, Maharashtra 431117, India",OYO 15017 Hotel Nandini Aurangabad,-1,ChIJ1QALk2Wi2zsRMUl-W0r6jqc,"{'compound_code': 'V82C+MV Mirajgave Nagari, Aurangabad, Maharashtra', 'global_code': '7JFQV82C+MV'}",3.8,"['lodging', 'point_of_interest', 'establishment']",803,{'open_now': True},lodging,-1,19.8517086,75.3221793
OPERATIONAL,"9 N-Z Cidco Besides Bhavani Petrol Pump API corner, Kamgar Chowk, Mayanagar Colony, N 2, Cidco, Aurangabad, Maharashtra 431007, India",OYO 22595 Hotel Heritage Palace,-1,ChIJX3qrWryj2zsRNnNWlCo_gb4,"{'compound_code': 'V9F9+7Q Cidco, Aurangabad, Maharashtra', 'global_code': '7JFQV9F9+7Q'}",3.8,"['lodging', 'point_of_interest', 'establishment']",109,-1,lodging,-1,19.8732489,75.3694088
OPERATIONAL,"Hotel Starlight Inn, 4-18-20, Mondha Road, Aurangabad, Maharashtra 431005, India",OYO 3136 Hotel Starlight NX,-1,ChIJCxgTM3SY2zsRvm5hWrTU7E8,"{'compound_code': 'V8HQ+C7 Aurangabad, Maharashtra', 'global_code': '7JFQV8HQ+C7'}",3.4,"['lodging', 'point_of_interest', 'establishment']",294,{'open_now': True},lodging,-1,19.878501,75.33818
OPERATIONAL,"Near Railway Station, Bhaji Mandi, behind RTO Office, Aurangabad, Maharashtra 431005, India",HOTEL INDRADEEP EXECUTIVE Aurangabad,-1,ChIJVVVVlWSY2zsR4YY-ldP1JuY,"{'compound_code': 'V866+XP Aurangabad, Maharashtra', 'global_code': '7JFQV866+XP'}",3.4,"['lodging', 'point_of_interest', 'establishment']",107,-1,lodging,-1,19.862448,75.311813
CLOSED_TEMPORARILY,"Rana Nagar, Vidya Nagar, Nyay Nagar, Aurangabad, Maharashtra 431009, India",Memon Masjid,TRUE,ChIJiR28LpCi2zsRoRVhgRtyAbc,"{'compound_code': 'V9F4+C4 Nyay Nagar, Aurangabad, Maharashtra', 'global_code': '7JFQV9F4+C4'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",18,-1,mosque,-1,19.8735689,75.3553601
CLOSED_TEMPORARILY,"Hamza masjid ke pass, Maharashtra 431001, India",Sai pop work,TRUE,ChIJGyiPzaGi2zsR8qB87t93RJI,"{'compound_code': 'V9R3+4J Jaswantpura, Aurangabad, Maharashtra', 'global_code': '7JFQV9R3+4J'}",4.4,"['mosque', 'place_of_worship', 'point_of_interest', 'establishment']",28,-1,mosque,-1,19.8903326,75.3541108
